,base_text,tweet_class
1066,"As university and college students prepare to start the new academic year, remember this simple advice:

 In the rare event of a firearms or weapons attack | RUN, HIDE, TELL.

 No lecture, just sound advice.",0
1067,"#ICYMI | @ukhomeoffice are recruiting 20,000 police officers across the UK.

Which means we are looking for people to join our #WMPfamily 

Join the best job in the world. #JoinThePolice",0
1068,"There is no specific intelligence to say colleges and universities are being targeted but it is important that all communities are prepared.

 These three words could save your life: RUN, HIDE, TELL.

 No lecture, just sound advice.",0
1069,"Get a degree or diploma fully funded by us
 Earn while you learn
 Gain experience by being on the front-line
 Protect, serve and make a difference

Just SOME of the benefits you'll get being a trainee PC for WMP 

 Join our #WMPfamily. #JoinThePolice. Apply today.",0
1070,"We want everyone to enjoy their student experience while studying in West Yorkshire, but also want to remind everyone of some top safety tips",0
1071,"Always take the key out of the lock and keep it in a safe place - do not leave keys in reach of a letterbox, a cat flap, or on view through a window",0
1072,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds South in relation to the crime of : Theft non specific #police",0
1073,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Wakefield, Wakefield East and South East in relation to the crime of : Theft #police",0
1074,"As university and college students prepare to start the new academic year, remember this simple advice: 

 In the rare event of a firearms or weapons attack | RUN, HIDE, TELL.

 No lecture, just sound advice.",0
1075,"Today, Monday 16 September, a memorial service was held to mark the 30th anniversary of the death of Inspector Ray Codling. View the gallery here:",0
1076,"UPDATE Appeal: Fatal Road Traffic Collision, Bradford #police",0
1077,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds in relation to the crime of : Burglary Business #police,0
1078,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees, Batley and Spen in relation to the crime of : Burglary #police",0
1079,"Ditch your #MondayBlues for the blues n' twos 

 The best job in the world where no two days are the same.

 It's challenging but hugely rewarding - just some of the words our people use to describe working for WMP.

Join our #WMPfamily. #JoinThePolice. Apply today",0
1080,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds South in relation to the crime of : Burglary #police",0
1081,"Don't leave valuables such as keys or money on display in your home, they might encourage a burglar to break in",0
1082,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford in relation to the crime of : Theft From Person #police,0
1083,"JOBS |  Our latest recruits have just started their journey to become fully fledged PC's. How do you fancy joining them? It’s an amazing career where no two days are the same. Click the link, find out more &amp; apply today.   #policefamily #wmpfamily",0
1084,Burglars don't just target your front door. Make sure you lock the back door and any windows when both in or out of the house. Find out more at:,0
1085,Don't be caught out. A burglar can be in and out of your home in less than a minute. Lock your doors and windows when in or out the house,0
1086,"West Yorkshire Police would like to remind the public about the dangers of swimming in lakes, reservoirs, rivers and canals. #ColdWaterKills",0
1087,"Heading to #ManchesterPride this bank holiday weekend? 

Have a great time and remember to look out for each other. If you spot anything suspicious don't ignore it, report it to event staff, stewards or police. #ActionCountersTerrorism",0
1088,Burglars will target the weakest locks in your home. Check out our campaign to find out if your locks are the recommend standard:,0
1089,Come and visit our Greater Manchester Police Museum today between from 10.30am. Entry is #FREE and there's lots of interesting things to see. We're on Newton Street in Manchester city centre. Last Entry 15:00. #GMParchives,0
1090,Make sure you keep valuables such as keys or money out of sight in your home. They might encourage a burglar to break in.,0
1091,"This summer, help us and @WYFRS to protect our precious Yorkshire countryside from wildfire.

Learn how you can #BeMoorAware here:",0
1092,We are currently recruiting Contact Officers to work in our Contact Centre. Recruitment closes soon. You can find out more at:,0
1093,"Yesterday, Tuesday 13 August 2019, GMP welcomed 100 new recruits to the force. The officers were officially sworn in at a formal ceremony attended by Chief Constable Ian Hopkins, senior officers and magistrate Joan Cooper. View full album here:",0
1094,Planning to run away from home? There are people you can speak to about your problems who can help &amp; won't judge you,0
1095,"Can you make sound decisions under pressure? Are you focussed on understanding the circumstances, person and need before you? Recruitment for contact officers in our Contact Centre closes soon:",0
1096,"Going missing?
New adult friends?
Skipping school?
Secretive behaviour?
Do you ""Know The Signs""?",0
1097,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds in relation to the crime of : Attempted Burglary #police,0
1098,"Show your car you care: 

Lock the door  
Check the handle  
Keep keys out of sight  

Find out more at:",0
1099,"Can you make sound decisions under pressure? Are you focussed on understanding the circumstances, person and need before you? Recruitment for contact officers in our Contact Centre is open now:",0
1100,"Don't leave attractive items on view through your patio doors - i.e tablets, laptops or car keys. Find out more at:",0
1101,"We are recruiting Police Community Support Officers.  

Unlock your potential. Apply now:",0
1102,Could you provide a professional call handling service in relation to crime and incident recording to members of the public and the Force? Recruitment for Contact Officers is open. Apply now:,0
1103,Make sure everyone in your home gets into the habit of being more secure. Lock doors and windows and keep valuables out of sight,0
1104,"West Yorkshire Police, what's your emergency? Recruitment for Contact Officers at our Contact Centre is now open. Check our website for more details.",0
1105,Want to be a police officer? Good news! We’re recruiting. Being a police officer is such an exciting &amp; rewarding job where you can make a big difference to the people of the #WestMidlands.  Join us:  #policefamily #wmpfamily,0
1106,"Are your locks up to standard? If they aren't, consider replacing them. Find out the latest advice here:",0
1107,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : Assault #police,0
1108,Do you want to get an update on a previously reported crime? Beat the 101 queues and use our online crime tracker at  Simply enter your crime reference number and get the latest update from the officer in your case. Save time and do it online #ClickB4UCall,0
1109,Make sure to store your garden tools away when you're not using them. They might be stolen or used as a way to break in. Find out more at:,0
1110,"Do you want to take calls to our emergency and non-emergency line, providing vital assistance to our front line officers? We're recruiting Contact Officers. Apply now:",0
1111,"Special Constables are volunteers from all walks of life who, in their spare time, provide assistance to the regular police force, dealing with a wide variety of incidents and interacting with our diverse communities. Find out more here:",0
1112,Planning to run away from home? There are people you can speak to about your problems who can help and won't judge you,0
1113,#GALLERY | Thursday 1 August 2019 saw the Emergency Services Day at the @intuTrafford The sun shone and a great day was had by all. Click to view our photos below  #999day,0
1114,Come and visit our Greater Manchester Police Museum TODAY from 10.30am. There's lots of interesting things to see. We're on Newton Street in Manchester City Centre #GMPArchives,0
1115,"JOBS | Our latest recruits have just started their journey to become fully fledged police officers. How do you fancy joining them? It’s an amazing career where no two days are the same. Find out more about how to join, here:  #policefamily #wmpfamily",0
1116,"During our firearms surrender those handing in firearms or ammunition will not face prosecution for possession. 

Find out which stations are taking part at:  #HandInYourFirearms",0
1117,"We're urging residents to help prevent #ModernSlavery, by spotting the signs happening in their neighbourhood and workplace.

If you think anyone is possibly a victim of modern slavery then contact the Modern Slavery Helpline on 08000 121 700 or visit",0
1118,Recruitment for Contact Officers in our Contact Centre closes tomorrow. Don't leave it too late to submit your application.,0
1119,"Stop firearms getting in to the wrong hands. 

Surrender them anonymously through our firearms surrender. 

#HandInYourFirearms

Find out more at:",0
1120,FGM has lifelong consequences for us all. Let’s protect our girls. Visit  to find out more. #EndFGM,0
1121,Our #Classof2022 have just started their journey to become fully fledged police officers. How do you fancy joining them? It’s a tough programme but an amazing career. See what our student officer programme is all about:,0
1122,Heard something that could be terrorist related? You could make the difference. ACT - Action Counters Terrorism,0
1123,"Did you know you can contact our Contact Management Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

Save time, do it on line. #ClickB4UCall",0
1124,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford in relation to the crime of : Theft of Motor Vehicle #police,0
1125,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford, Keighley in relation to the crime of : Criminal Damage #police",0
1126,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees in relation to the crime of : Theft non specific #police,0
1127,"Appeal: Armed Robbery, Bradford #police",0
1128,We'll be recruiting for Police Degree Apprenticeships this Summer. Click here for more information and to register your interest:,0
1129,"Here are some of the key arrests so far #LifeorKnife
Boy, 17, wanted for a serious assault where the victim was repeatedly stabbed in the torso
Man, 26, wanted for GBH after a victim was injured with a machete
Man, 18, suspected of threatening to stab someone in a robbery",0
1130,"If you know the location of any of our wanted faces and don't wish to speak to police, please contact @CrimestoppersUK on 0800 555 111. Crimestoppers are independent from police, always 100% anonymous and cannot trace your call or I.P address. #TacklingViolenceTogether",0
1131,"Did you know you can contact our Contact Management Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

#ClickB4UCall Save time and do it on line.",0
1132,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : Theft from Motor Vehicle #police,0
1133,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees, Dewsbury in relation to the crime of : Theft from Motor Vehicle #police",0
1134,"West Yorkshire Police, what's the emergency? Recruitment for Contact Officers at our Contact Centre is now open. Apply now:",0
1135,"Did you know, you can report certain crimes on our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on tablets and smartphones. 
#ClickB4UCall Save time, do it online:",0
1136,Are you interested in becoming a Police Officer? Be one of the first to find out when our recruitment window will open by registering your interest here:,0
1137,"If you know the location of any of our wanted faces and don't wish to speak to police, you can give info via the Fearless website. Fearless are independent from the police and any reports to the webstie are 100% anonymous. Visit  #TacklingViolenceTogether",0
1138,"Want to join the fast-paced, exciting world of Corporate Communications here at GMP? We are currently recruiting for 2 x Campaign and Engagement Officers. Perfect for candidates with experience in #communications, #publicrelations, #press and/or #marketing",0
1139,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Wakefield in relation to the crime of : Commercial Burglary #police,0
1140,"Did you know you can contact our Contact Management Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

Save time, do it online. #ClickB4UCall",0
1141,Have you got what it takes to be a Police Constable? Our recruitment window will be open soon. Click here to find out more and register your interest:,0
1142,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees in relation to the crime of : Public Order #police,0
1143,"Did you know, you can report crime through our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on smartphones and tablets. Save time, do it online. #ClickB4UCall",0
1144,"This was a genuine call to our 999 line. This means that a call handler was diverted from a real emergency.

We're reminding members of the public that some calls we receive will be hoax/nuisance calls or calls which should be directed to other agencies.",0
1145,"Officers made a total of 48 arrests over the first weekend of the drink and drug drive campaign, resulting in 23 people being charged. #nonefortheroad #gmptraffic",0
1146,Officer given final written warning after gross misconduct proven,0
1147,"Did you know, you can report crime online, through our website, in your own time and at your own convenience. 

Our website is fully responsive and designed for use on smartphones and tablets. #ClickB4UCall Save time, do it online:",0
1148,"This summer help us to help you by using our website for non-emergencies.

 Quickly search for advice on any matter 

 Securely report crime online

 Talk to us within minutes on Live Chat between 8am-midnight

 Remember, if it's not 999, search: WMP Online",0
1149,"It’s due to be a hot weekend so the temptation to stay out longer and have a drink may be appealing. If you do drink, please arrange alternative transport home to ensure you don’t affect anyone else’s weekend.

#nonefortheroad #gmptraffic",0
1150,"Police Officer recruitment will open this Summer. As part of the new apprenticeship scheme, new recruits will study for a degree at Leeds Trinity University alongisde their police training.",0
1151,"Did you know you can contact our Contact Management Centre (in a non-emergency) by using our 101 Live Chat system. For times when it may not be convenient to call.

Save time, do it on line. #ClickB4UCall",0
1152,This morning (Wednesday 26 June 2019) officers executed warrants at nine addresses as part of Operation Benson – launched in response to incidents involving the theft of money from ATMs. View the album here:,0
1153,As part of the new Police Degree Apprenticeships you will study for a degree at Leeds Trinity Univeristy alongside your practical police training. Interested? Find out more at:,0
1154,"Did you know, you can report crime online via our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on smartphones and tablets. 
Save time, do it online. #ClickB4UCall",0
1155,"Join us in supporting all members of the Armed Forces community @ArmedForcesDay on Saturday 29 June!

 More than 300 events are taking place right across the country. You can #SaluteOurForces by finding an event near you:  @HMGMidlands",0
1156,"This summer we'll be launching a Police Constable apprenticeship scheme for new recruits. To find out more and to express your interest, click here:",0
1157,"Did you know, you can get the latest update on the status of a previously reported crime, by entering your crime reference number on our Local Crime Tracker: 
Save time, do it online. #ClickB4UCall",0
1158,"Did you know, you can report crime via our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on smartphones and tablets. #ClickB4UCall Save time, do it online:",0
1159,"We're proud to be supporting National Neighbourhood Watch Week. 

We want to say a big thank you to all our NHW co-ordinators who give a lot of time to make communities feel safer. 

#MoreThanYouExpect

To see how to set up a NHW, see here:",0
1160,"If you see extremist or terrorist content online report it to police anonymously. Just ACT, ActionCountersTerrorism",0
1161,"Did you know, you can report certain crimes on our website - in your own time and at your own convenience. Our website is fully responsive and designed for use on tablets and smartphones. 
Save time, do it online. #ClickB4UCall",0
1162,"We've doubled the strength of the Birmingham Organised Crime Unit in a bid to better understand the make-up of gangs, disrupt their activity &amp; swiftly make arrests.

Want to know more? Click here   

You can also follow the team on Twitter @Gangs_WMP",0
1163,We are recruiting Special Constables. The recruitment window is now open and closes at 11:55pm on Monday 24th June #BeSpecial. Find out more at:,0
1164,A career with GMP offers you the opportunity to work alongside officers and staff from a range of departments. You can apply here:,0
1165,"If you sign up to West Yorkshrie Community Alert, you can specialise your interest groups and receive crime information tailored to your interests. More at:",0
1166,You can stop terrorists and online extremists by reporting online content anonymously. #ACT. Action Counters Terrorism.,0
1167,Do you have a creative vision to deliver a proactive service for GMP? If so we are looking for you:,0
1168,"Did you know, you can report certain crimes on our website, in your own time and at your own convenience. Our website is fully responsive and designed for use on tablets and smartphones. 
Save time, do it online. #ClickB4UCall",0
1169,We're recruiting! Can you deliver a proactive service for GMP? Apply for Social Media and Engagement Officer now,0
1170,If you see extremist or terrorist content online report it to police anonymously. Just ACT,0
1171,We're looking for enthusiastic people who want to make a real difference to the communities of West Yorkshire to join our Special Constables #BeSpecial. Find out more at:,0
1172,Registration for West Yorkshire Community Alert is free. Make sure you sign up for information about crime in your area. Sign up now:,0
1173,"Greater Manchester Police has welcomed 89 new police officers to the ranks. The new recruits were sworn in at an attestation ceremony at Bolton Town Hall last night, Tuesday 11 June 2019. View the full album on our Flickr",0
1174,"This summer we'll be recruiting Police Constables. For the first time, new recruits will complete an apprenticeship and study for a degree as part of the training",0
1175,Who's talking to #YourChild online? People may not be who they say they are. Find out more:,0
1176,'Frosted.Dunes.Opens' is the @what3words location for our Leeds District Headquarters. Our contact operators are now using #what3words to help @WYP_Contact to pinpoint your exact location using GPS. Download the app for your phone,0
1177,#ActionCountersTerrorism - Have you heard something that could be terrorist related? Report it.,0
1178,"Today @WestYorksPolice #SpecialConstables  are supporting the 4th #WTSLeeds #WorldTriathlonSeries in #Leeds. 
Is supporting local events something you might be interested in? We’re recruiting Special Constables now! Apply now ;  #police @WYP_Specials",0
1179,If you see extremist or terrorist content online report it to police anonymously - Just #ACT #ActionCountersTerrorism,0
1180,"Signing up to West Yorkshire Community Alert is quick, simple and easy. You can get alerts via text, email or voice message. Find out more and sign up:",0
1181,If you notice something suspicious that could be terrorist related don't delay. ACT - #ActionCountersTerrorism,0
1182,We will treat all reports of domestic abuse sensitively and victims will be taken seriously:,0
1183,"Did you know, you can report crime online, through our website, in your own time and at your own convenience. 

Our website is fully responsive and designed for use on smartphones and tablets. Save time, do it online. #ClickB4UCall",0
1184,"Join us in saying THANK YOU to our AMAZING volunteers  from @StreetWatchWM @SpecialsWMP @CadetsWMP &amp; various other @WMPolice teams who give up their time to help keep you safe!

Thinking about volunteering? Check out our available opportunities",0
1185,Interested in becoming a Police Officer?  Be one of the first to find out when our recruitment window will open by registering your interest here  #police,0
1186,"Today marks the #DDay75thAnniversary. On this day, we remember the brave men and women who made the ultimate sacrifice and gave their tomorrow for our today. #LestWeForget #DDay75",0
1187,"Going missing?
New adult friends?
Skipping school?
Secretive behaviour?
Do you ""Know The Signs""? #cse",0
1188,"If you're in West Yorkshire and need to report something to @WYP_Contact, we're now using @what3words to make it easier for you to tell us exactly where you are. All you need is a GPS signal - find out more at",0
1189,#ActionCountersTerrorism. If you see extremist or terrorist content online report it to police anonymously - ACT,0
1190,"Did you know you can contact our Contact Management Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call. #ClickB4UCall

Save time, do it on line.",0
1191,"The 2019 #PolTAwards voting is open. We have over 500 accounts representing @WestYorksPolice on Twitter   

To vote for your favourite account go to  and vote in one of 18 categories. 

 @policeawards",0
1192,"A violent 17-year-old male has been found guilty of murdering a man in his own home in #Greenwich

#WATCH this shocking CCTV footage, which was presented to the jury, showing his aggressive nature as he attacked prison and police custody officers.",0
1193,EID Mubarak to everyone celebrating from everyone at West midlands Police. #EidMubarak,0
1194,"WY Community Alert is here. Get local news, crime information and see what West Yorkshire Police is doing to keep Communities safe. More at:",0
1195,Have you heard something that could be terrorist related? You could make the difference. ACT - Action Counters Terrorism,0
1196,"Did you know, you can report crime online via our website, in your own time &amp; at your own convenience. Our website is fully responsive &amp; designed for use on smartphones &amp; tablets. 
Save time, do it online. #ClickB4UCall",0
1197,If you feel you  might be at risk of domestic abuse you can use your 'right to ask' about your partner's history by calling 101. If you are in immediate danger always call 999,0
1198,You can stop terrorists and online extremists by reporting online content anonymously. ACT. Action Counters Terrorism.,0
1199,"Did you know, you can get the latest update on the status of a previously reported crime, by entering your crime reference number on our Local Crime Tracker : 
Save time, do it online. #ClickB4UCall",0
1200,Finding someone couldn't be easier. Tell us  your @what3words address of where you are and our operators will be able to pinpoint your location. @WYP_Contact,0
1201,"We're trying to turn the lock-up at Steelhouse Lane, #Birmingham into the new WMP Museum.

 @HeritageFundWM are helping make our museum dreams a reality but we need your help to buy a new roof!

 Your donations - no matter how big or small - can help us #RaiseTheRoof",0
1202,If you feel you might be at risk of domestic abuse you can use your 'right to ask' about your partner's history by calling 101. If you are in immediate danger always dial 999,0
1203,"If you told one of our operators that you were at 'City.Glory.Allow', we would be able to pinpoint that you are stood outside Wakefield Cathedral. Be prepared and download the #what3words app today @WYP_Contact",0
1204,JOB ALERT: Are you passionate about communications? Looking for a new challenge? We have a vacancy for a Communications Officer to join our busy Newsdesk where no day is the same. Interested? Find out more about the role here:,0
1205,"Did you know, you can report certain crimes on our website - in your own time and at your own convenience. Our website is fully responsive and designed for use on tablets and smartphones. 
Save time and do it online. #ClickB4UCall",0
1206,"Can you make sound decisions under pressure? Are you focussed on understanding the circumstances, person and need before you?  Recruitment is open now!",0
1207,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford, Bradford East in relation to the crime of : Assault #police",0
1208,Do you care for someone with dementia and worry they may go missing? Get more information about The Herbert Protocol at:   #DAW2019,0
1209,We are currently recruiting Contact Officers to work in our Contact Centre. Find out more at:,0
1210,"Read about the #HerbertProtocol, for in the event of a vulnerable person going missing #DAW2019. Find out more at:",0
1211,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees in relation to the crime of : Robbery #police,0
1212,An assault on any of our officers is something we in the Met will not tolerate. We will deal robustly with any perpetrators who seek to injure or cause harm to police officers.,0
1213,Officers across the Met are exposed to abuse and violence regularly when on duty. It is absolutely not acceptable in any form - being assaulted on duty should never be viewed as simply ‘part of the job’,0
1214,Our @WYP_Contact have access to #what3words. Don't know your exact location? Tell us your #what3words location using GPS and we'll be able to pinpoint exactly where you are.,0
1215,"Yesterday, 19 May 2019, saw thousands take to the streets to take part in the Great Manchester Run. Greater Manchester Police officers were on hand to ensure the safety and security of all who took part. View the full album on our Flickr.",0
1216,As part of Dementia Action Week (20th – 26th May) we're highlighting the Herbert Protocol page on our website:  #DAW2019,0
1217,"Have you got a bright idea to help reduce youth and knife crime? The Active Citizens Fund could help.

 The @WestMidsPCC Fund donates money seized from criminals to support projects in the community.

Find out how you can apply for money:",0
1218,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees, Batley and Spen in relation to the crime of : Theft non specific #police",0
1219,If you see extremist or terrorist content online report it to police anonymously. Just ACT #ActionCountersTerrorism,0
1220,"Do you need Police assistance but don't know your exact location? #What3Words can pin your location down to 3 metres using GPS, and can be used via the official app or online. Find out more at:",0
1221,"Latest #Police Staff #Job 
Digital Development Assistant
#Wakefield
Corporate Communications
Salary £25,566 - £27,339 per annum
Vacancy Ref – IT431
The application process will close at 23:55 hours on the 27th May 2019.",0
1222,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds North West in relation to the crime of : Public Order #police",0
1223,Anyone worried about their online behaviour can seek help from organisations such as Stop It Now or NSPCC,0
1224,Who's making your friends with your child online? People may not be who they say they are.,0
1225,If you are caught looking at indecent images of children officers will search your home &amp; could seize devices belonging to you &amp; to other members of your family,0
1226,Find out how you can contact #Police in an emergency via emergency SMS at  #DeafAwarenessWeek,0
1227,Did you know that we have our very own deaf community champions?  #DeafAwarenessWeek,0
1228,"Worried your partner might have an abusive past? Get in touch and if we can find information that would protect you, we will tell you",0
1229,"WY Community Alert is here. Get local news, crime information and see what West Yorkshire Police is doing to keep Communities safe. Find out more at:",0
1230,"Did you know that you can get the latest update on the status of a previously reported crime, by entering your crime reference number on our Local Crime Tracker: 
Save time, do it online. #ClickB4UCall",0
1231,#TDYPolicePics,0
1232,"If you sign up to West Yorkshrie Community Alert, you can specialise your interest groups and receive crime information tailored to your interests. Find out more at:",0
1233,"#EVENT | We're hosting a lock-up evening tour on 18 May. 

 The evening includes a one hour talk by retired Cumbrian officer Ray Greenhow on the life and service of John Kent - Britain's first black police officer. 

 Tickets available now:",0
1234,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees, Huddersfield in relation to the crime of : Theft from Vehicle #police",0
1235,"@SSukita Hi, thanks for getting in touch. We can't take info via Twitter as it's not monitored 24/7. You can make non-urgent reports via our website here:",0
1236,If you are caught looking at indecent images of children your employer will be informed and you may lose your job. You can get help at:,0
1237,"Would your friends still want to know you if you were placed on the sex offenders register? Looking at indecent images of children is a crime. No excuses, you will be caught",0
1238,"We’re working with @StaffsUni to train new recruits. 

 Our new student programme sees officers earn while they learn with their training now leading to a degree in policing after three years. 

Why not join us?",0
1239,"Image Appeal: Robbery, Bradford #police",0
1240,"We're looking to recruit a comms officer to join our friendly, welcoming and award-winning Corporate Communications team.

 Find out more &amp; apply for the role here:",0
1241,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale, Halifax in relation to the crime of : Assault #police",0
1242,"Did you know that you can get the latest update on the status of a previously reported crime, by entering your crime reference number on our Local Crime Tracker : 
Save time, do it online. #ClickB4UCall",0
1243,Who's talking to #YourChild online? People may not always be who they say they are. Find out more at:,0
1244,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds South in relation to the crime of : Theft From Shop #police,0
1245,"Carrying a knife can lead you into more dangerous situations than it will ever protect you from. 

Whether you carry a knife, are thinking about carrying, or are worried about someone getting involved with knives, help is available. 

Contact @FearlessORG anonymously. #KnifeFree",0
1246,We are supporting #NSAW. If you are worried call 101 to speak to specially trained officers who can help #ReportingStalking,0
1247,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees in relation to the crime of : Theft from Motor Vehicle #police,0
1248,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Bradford in relation to the crime of : Theft from Motor Vehicle #police,0
1249,Have you heard something that could be terrorist related? You could make the difference. Action Counters Terrorism,0
1250,Make sure your alarm and any outside lights are in working order. Always activate your alarm when you leave the house.,0
1251,"We can't be everywhere. But we could be anywhere. 

We're deploying plain clothed officers as part of #ProjectServator to help disrupt criminal activity. 

Find out more at:   

Follow our team @WYP_Servator",0
1252,"Appeal: Firearms Discharge, Bradford #police",0
1253,Who's making your friends with #YourChild online? People may not be who they say they are. Find out more at:,0
1254,"If you know someone who you believe to be at immediate risk of FGM, call 999 immediately. If you have concerns about the welfare of any young person, or you have information about FGM-related offending, you can call police or the NSPCC FGM Helpline on 0800 028 3550 #EndFGM",0
1255,The internet can be an amazing place for #YourChild but parents should remind them that people may now be who they say they are. More at:,0
1256,Who is talking to #YourChild online? People may not always be who they say they are. Find out more:,0
1257,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Leeds, Leeds East in relation to the crime of : Burglary #police",0
1258,"Did you know? Looking out for #OurNeighbours can help reduce the risks associated with dementia, heart disease and depression. Join the movement here:",0
1259,#POWERS | We'll be using section 60 powers across #Birmingham until 5.30am tomorrow. These allow us to stop and search people without the need to show reasonable grounds. For more on stop and search read here:,0
1260,Chances are someone living near you is either feeling lonely or needs a helping hand. Find out how you can look out for your neighbours here:,0
1261,We're encouraging parents and carers to have five minute chat with #YourChild about keeping safe online. Find out more about our new campaign:,0
1262,"LISTEN || Life or knife the choice is yours... We continue to urge parents, guardians &amp; teachers among others to TALK to young people and for us all to STOP and THINK about what next. For more information visit:",0
1263,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Calderdale in relation to the crime of : Theft of Motor Vehicle #police,0
1264,"From asking your neighbour if they need anything next time you pop to the shops, to offering to take in their parcels - there are lots of simple things we can do to look out for #OurNeighbours. Get other tips here:",0
1265,It can seem daunting for some parents trying to keep up with the latest technology. Check out our webpage for helpful links and helplines for simple and practical advice:,0
1266,Looking out for someone nearby can be as simple as saying 'hello' next time you see them. Get more inspiration at:  #OurNeighbours,0
1267,Further arrest in connection with offensive comments made following the #NewZealand attacks.,0
1268,"#CaughtOnCamera West Yorkshire Police need your help identifying this person in Kirklees, Dewsbury in relation to the crime of : Serious Offence #police",0
1269,Many of us are already looking out for #OurNeighbours but there is still many more simple things we can all do. Find out more:,0
1270,Join the movement to help reduce social isolation in your neighbourhood. Get your helpful neighbour pack here:  #OurNeighbours,0
1271,Who is talking to #YourChild online? People may not always be who they say they are. Find out more at:,0
1272,"Let's all stay happy, healthy and connected by looking out for #OurNeighbours. Download your helpful neighbour pack:",0
1273,Viewing or sharing sexual images of children online is a serious crime. We are arresting more offenders than ever. Anonymous help to stop is available at  #StopItNow,0
1274,We're proud to be looking out for #OurNeighbours. Champion togetherness and download your helpful neighbour pack today,0
1275,"Did you know that you can contact our Customer Contact Centre (in a non-emergency) by using our ""101 Live Chat"" system. For times when it may not be convenient to call.

Save time, do it on line. #ClickB4UCall",0
1276,#POWERS | We'll be using section 60 powers in Birmingham again until 3.30am tomorrow. These allow us to stop and search people without the need to show reasonable grounds. For more on stop and search read here:,0
1277,"Work to tackle knife crime is always ongoing and daily work is done throughout the communities of West Yorkshire – particularly in schools to educate young people about the risks of carrying a knife.

Find out more at:  #StopKnifeCrime",0
1278,We are encouraging parents and carers to have five minute chat with #YourChild about keeping safe online. Find out more:,0
1279,"#POWERS | We'll also be stopping and talking to young people in the region, warning them of the dangers of carrying knives. And urging them to go #knifefree - if you need help &amp; support to do so visit",0
1280,"#POWERS | Today's section 60 applies to the following areas: 

#Birmingham city centre
#StocklandGreen
#Sparkbrook
#Handsworth
#HodgeHill",0
1281,"Today we remember PS Michael Hawcroft who sadly lost his life, on this day, in 1981. #WeWillRemember",0
1282,#Bolton,0
1283,"The internet can be an amazing place for children, but parents should remind them that people may now be who they say they are. Find out more at:",0
1284,#CaughtOnCamera West Yorkshire Police need your help identifying this person in Dewsbury in relation to the crime of : Theft From Shop #police,0
1285,"Immediate and intensive action is needed to prevent this current crisis from continuing. Please have that conversation.

Help us make teenagers realise they do have a choice. Visit our advice page to find out how 

#lifeorknife - the choice is yours.",0
1286,"If you've witnessed or been the victim of non-urgent crime, you can now report online via our website. #GMP4U",0
1287,"What can you do in 35 seconds? Have a conversation with your child about knife crime, it could change a life. #lifeorknife",0
1288,"This is just one of the ways we're helping young people get on the right path in life and avoid falling into the world of knife crime. If you or someone you know could benefit from projects like this, get in touch with the Prince's Trust here",0
1289,"At the heart of every FGM crime is often a very young, vulnerable victim. We need information from the public to identify young people at risk, as well as people who arrange and carry out this harmful, illegal practice #EndFGM",0
1290,POWERS: We're using Section 60 powers again in parts of Birmingham again until 3am tomorrow. They give us the ability to stop and search people without the need to show reasonable grounds. Read more on stop and search here:,0
